#Chromosome	FeatureStart	FeatureStop	Sequence_IUPAC_Plus	SimilarBlocks	Function	Bile	BSK30	Calcutta	Ensete01	EnseteBedadit	EnseteDerea	FHIA	Itinerans	Kole	Lidi	MasKirana	Pahang	PKW	Tanduk	TongkatLangitMaluku
chr07	10272829	10273230	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10278391	10280240	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10281600	10282798	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10283150	10287136	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10293070	10298112	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10298464	10303435	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10314077	10317804	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10329958	10332751	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10353247	10354156	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10358889	10364037	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10365694	10367177	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10372056	10374220	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10382230	10384027	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10385443	10386188	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10395211	10403274	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	10406838	10407380	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10408155	10409330	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10410409	10413359	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10413613	10415292	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10415669	10418096	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10420620	10422694	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10422757	10424123	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10424562	10426270	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10438178	10439840	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10442029	10446572	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr07	10463367	10463903	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10473289	10476519	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	10490101	10490756	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10492706	10493547	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10493980	10495829	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10496284	10496736	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10502639	10505559	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10512804	10515567	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10524754	10525373	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10527573	10528222	.	.	3	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1
chr07	10545694	10547474	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10558380	10562395	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10571601	10571780	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10572610	10573145	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10613801	10616144	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	10633800	10645110	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10661189	10662879	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10671489	10680253	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10687007	10692535	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10701637	10705521	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10706125	10710184	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10716068	10719508	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr07	10721820	10722230	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10723298	10725484	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10753535	10753771	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr07	10768295	10768432	.	.	3	1	1	0	0	0	0	1	1	1	0	1	1	0	1	0
chr07	10770626	10774800	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr07	10798956	10799126	.	.	3	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0
chr07	10821844	10822098	.	.	3	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0
chr07	10873474	10874955	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10888114	10890751	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr07	10891107	10891226	.	.	3	1	1	1	0	0	0	1	0	1	0	1	1	0	1	0
chr07	10891963	10892655	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	0	0
chr07	10892632	10892874	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10903145	10903603	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	10905149	10905361	.	.	3	0	1	1	0	0	0	1	0	0	1	0	1	0	1	0
chr07	10965451	10965684	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	10977621	10977869	.	.	3	0	1	1	0	0	0	0	0	0	1	1	1	0	0	0
chr07	10988239	10988697	.	.	3	0	1	1	0	0	0	1	0	0	1	1	1	0	0	0
chr07	10990195	10992510	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	10999880	11002040	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11003867	11005551	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11005558	11005995	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11013013	11014930	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11016159	11017028	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11017083	11017321	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11017889	11019217	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	11019459	11019730	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr07	11020283	11020940	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11029501	11030151	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr07	11044243	11044874	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11044885	11049110	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11049287	11049770	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1
chr07	11051358	11053495	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11053894	11056241	.	.	3	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
chr07	11060663	11067536	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	11069683	11070464	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	11074013	11074796	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11079814	11080500	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr07	11080747	11085045	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11086586	11088271	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11088822	11090625	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11092918	11093684	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11095935	11107603	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11144070	11149620	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr07	11151108	11153046	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11161327	11162072	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11161327	11162072	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11162995	11163695	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11168087	11171060	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11178438	11181071	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11182402	11187090	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	11211737	11213527	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11215149	11217038	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11227563	11228868	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0
chr07	11239740	11242781	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11247089	11248328	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11259062	11262005	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11264128	11265443	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr07	11265912	11269197	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11281930	11287346	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	11291436	11293440	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11307957	11312406	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11317451	11318694	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11321347	11325216	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11327697	11336764	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11337248	11337469	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11339899	11342045	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11344746	11352923	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11354160	11359896	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11360890	11368511	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11405696	11409235	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11411880	11412609	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11413033	11418305	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11418620	11419545	.	.	3	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0
chr07	11420603	11421991	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11425276	11430478	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11433131	11434814	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11459944	11461938	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11462661	11467010	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11467062	11467310	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	0
chr07	11467661	11468179	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11473475	11474136	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11475166	11476004	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	11477684	11480428	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11487743	11494841	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11509401	11512811	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	11513995	11515340	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1
chr07	11537746	11541452	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11541981	11542218	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11545065	11545953	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11554304	11556512	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11557027	11557878	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11567641	11572645	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11574221	11575950	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11595565	11599149	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11643146	11644955	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11661201	11664010	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11664230	11665166	.	.	3	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1
chr07	11666940	11669292	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11670406	11670732	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11672321	11675038	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11678129	11679520	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11684589	11687255	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11716426	11716872	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11748118	11749086	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11750274	11751058	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11754724	11756934	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	11773005	11773915	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11774028	11774120	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr07	11774661	11776983	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11777066	11779060	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11783132	11791552	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	11798734	11801210	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11816056	11816271	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11835009	11838851	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	11865947	11872001	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11884662	11884916	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr07	11888087	11889024	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11958865	11960239	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	11960530	11966316	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	11969656	11974889	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	11997277	11999881	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12014470	12018630	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12030316	12037028	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12038735	12039501	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	1	1	1
chr07	12045015	12046854	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12049353	12050694	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12057801	12058428	.	.	3	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
chr07	12075452	12078176	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12078953	12082866	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12084756	12090481	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12091512	12094377	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1
chr07	12094750	12094881	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12094922	12099202	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	12100797	12102137	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	12146899	12148173	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12205247	12205997	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr07	12230489	12230855	.	.	3	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0
chr07	12231008	12231630	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	0	1
chr07	12254168	12255148	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12258509	12261045	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12406821	12407516	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12441861	12442013	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr07	12442071	12442220	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1
chr07	12463304	12467852	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12470604	12482816	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12636666	12637356	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12636976	12637209	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	12637367	12637582	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12752420	12754784	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12766532	12768038	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12776875	12777081	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	12949014	12951837	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12952284	12956866	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	12994034	12994240	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	13021552	13022916	.	.	3	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0
chr07	13056291	13056919	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13064961	13067253	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13097787	13103223	.	.	3	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0
chr07	13120591	13122490	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13153335	13154809	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13191805	13193187	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13205233	13205364	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr07	13206494	13211924	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13215078	13220578	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13277203	13279982	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	13280238	13285536	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13292225	13293207	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	13767728	13768000	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr07	13882977	13889749	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr07	14012065	14014756	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	14062973	14063351	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr07	14082096	14082824	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	14098837	14100401	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	14102240	14102350	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	14509741	14510710	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	14691138	14694125	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15126207	15127142	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15127383	15128879	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr07	15135546	15137661	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15139244	15140308	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15144981	15145884	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr07	15146224	15150287	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0
chr07	15199963	15202174	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15233941	15235155	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15354728	15359597	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15360455	15366305	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15471267	15473639	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15473639	15474202	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15495840	15498749	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15551567	15557194	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15558472	15561881	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15567181	15568869	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15616583	15621846	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15633115	15634909	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15636573	15638340	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15638938	15645068	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15671907	15672515	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	15929141	15929867	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15948821	15951080	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	15951907	15953430	.	.	3	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
chr07	15955194	15955491	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	15961377	15967022	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15967466	15971245	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	15994879	16001411	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	16099407	16104331	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16108154	16114272	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16130618	16131102	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	0	0
chr07	16131358	16131426	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	16138912	16141204	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	16142614	16147357	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16147808	16148847	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	16179299	16182989	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	16227027	16229556	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	16229989	16235969	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16270295	16275925	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16297064	16298407	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16311721	16313345	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	16318784	16321653	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16389125	16389622	.	.	3	1	0	1	0	0	0	1	1	1	0	1	1	0	1	0
chr07	16518351	16519906	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16649791	16652224	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16712006	16727935	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
chr07	16767573	16770735	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	16854730	16854927	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr07	16867583	16868459	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	0	1	0
chr07	17172870	17173292	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	17173944	17175830	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	17194831	17195386	.	.	3	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0
chr07	17235061	17235515	.	.	3	1	1	1	0	0	0	1	0	1	1	1	1	0	1	1
chr07	17240512	17251207	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	17350716	17351613	.	.	3	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1
chr07	17526730	17529604	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	17567598	17575546	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	17585881	17591139	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	18385481	18396862	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	20225985	20226765	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
chr07	20226766	20227575	.	.	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
chr07	20578625	20580688	.	.	3	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
chr07	20581844	20589575	.	.	3	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1
chr07	20617680	20620784	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	0
chr07	20663966	20664830	.	.	3	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1
